date,BTCUSDT,ETHUSDT,BNBUSDT,LTCUSDT,ADAUSDT,NEOUSDT,XLMUSDT
2025-07-29 04:00:00,118905.31,3877.6,826.34,110.66,0.8087,6.75,0.4333
2025-07-29 08:00:00,118610.11,3822.0,826.91,108.62,0.7957,6.58,0.4257
2025-07-29 12:00:00,117479.68,3763.75,804.37,108.46,0.7831,6.47,0.4188
2025-07-29 16:00:00,117675.88,3769.86,803.0,108.01,0.7764,6.34,0.4159
2025-07-29 20:00:00,117875.98,3794.85,804.75,108.24,0.7834,6.5,0.4213
2025-07-30 00:00:00,118078.39,3821.65,806.02,108.86,0.7882,6.47,0.4214
2025-07-30 04:00:00,118157.76,3804.69,800.0,108.97,0.7776,6.36,0.4163
2025-07-30 08:00:00,117612.09,3758.69,786.81,107.48,0.7561,6.19,0.4064
2025-07-30 12:00:00,117992.23,3801.42,788.25,109.32,0.7722,6.34,0.4148
2025-07-30 16:00:00,116929.35,3760.27,786.15,108.9,0.7617,6.26,0.4089
2025-07-30 20:00:00,117880.12,3810.03,793.04,110.38,0.7631,6.31,0.408
2025-07-31 00:00:00,118375.0,3862.78,798.93,110.44,0.78,6.5,0.4235
2025-07-31 04:00:00,118687.53,3863.0,802.69,110.84,0.7827,6.5,0.4243
2025-07-31 08:00:00,118374.9,3830.42,800.13,109.6,0.7769,6.47,0.421
2025-07-31 12:00:00,118283.68,3786.42,800.0,109.19,0.7603,6.31,0.4104
2025-07-31 16:00:00,116779.84,3742.57,796.83,108.07,0.7515,6.25,0.4066
2025-07-31 20:00:00,115660.09,3694.59,783.88,105.58,0.7404,6.03,0.3998
2025-08-01 00:00:00,115677.49,3703.95,782.73,106.38,0.7349,5.97,0.4001
2025-08-01 04:00:00,115007.16,3647.04,772.51,104.84,0.7224,5.92,0.3907
2025-08-01 08:00:00,115287.45,3644.48,770.92,105.55,0.7272,5.88,0.3915
2025-08-01 12:00:00,115333.12,3619.56,764.02,106.38,0.7316,5.86,0.399
2025-08-01 16:00:00,113370.14,3520.01,758.21,106.37,0.7331,5.86,0.3952
2025-08-01 20:00:00,113343.12,3491.19,757.34,106.55,0.7143,5.75,0.3814
2025-08-02 00:00:00,113894.0,3520.82,762.94,108.05,0.7236,5.76,0.3885
2025-08-02 04:00:00,114023.4,3519.89,758.0,108.35,0.7224,5.75,0.3842
2025-08-02 08:00:00,113787.06,3509.87,756.44,106.8,0.7144,5.69,0.3806
2025-08-02 12:00:00,112875.57,3458.65,743.02,108.08,0.6991,5.64,0.3699
2025-08-02 16:00:00,112255.92,3387.68,737.49,105.13,0.6957,5.59,0.3667
2025-08-02 20:00:00,112784.96,3394.85,737.55,106.03,0.6977,5.63,0.3667
2025-08-03 00:00:00,113623.87,3445.74,744.54,107.34,0.7174,5.71,0.3765
2025-08-03 04:00:00,113743.91,3453.27,749.38,107.98,0.7208,5.75,0.379
2025-08-03 08:00:00,114090.29,3488.2,749.47,109.37,0.7236,5.81,0.3875
2025-08-03 12:00:00,113992.55,3477.18,747.59,109.98,0.7257,5.77,0.4
2025-08-03 16:00:00,114304.04,3494.83,752.75,108.97,0.7253,5.84,0.3975
2025-08-03 20:00:00,114126.62,3499.5,750.73,110.46,0.7267,5.86,0.3998
2025-08-04 00:00:00,114651.07,3558.42,754.36,111.35,0.7365,5.94,0.4117
2025-08-04 04:00:00,114670.73,3552.51,757.4,111.54,0.7404,5.92,0.4173
2025-08-04 08:00:00,114417.0,3558.71,755.17,113.79,0.7373,5.86,0.4093
2025-08-04 12:00:00,114883.64,3649.78,760.86,117.82,0.7443,5.98,0.4098
2025-08-04 16:00:00,114787.59,3668.54,762.24,119.96,0.7432,6.02,0.4129
2025-08-04 20:00:00,115176.19,3723.12,768.42,120.91,0.7547,6.13,0.4126
2025-08-05 00:00:00,114236.76,3654.43,761.58,121.71,0.7484,6.08,0.4064
2025-08-05 04:00:00,113931.83,3614.66,757.62,121.42,0.7352,5.97,0.4014
2025-08-05 08:00:00,114853.86,3665.58,764.66,127.68,0.7518,6.14,0.4102
2025-08-05 12:00:00,112868.15,3569.68,750.0,121.73,0.7224,5.9,0.3939
2025-08-05 16:00:00,113656.02,3577.85,748.55,120.0,0.7193,5.92,0.3957
2025-08-05 20:00:00,114191.49,3613.2,754.84,120.23,0.7253,5.9,0.396
2025-08-06 00:00:00,113399.48,3585.83,748.37,117.88,0.7132,5.81,0.3874
2025-08-06 04:00:00,114006.97,3631.55,762.22,118.21,0.7254,5.95,0.3944
2025-08-06 08:00:00,114066.79,3616.35,762.14,116.68,0.7267,5.92,0.3903
2025-08-06 12:00:00,115274.93,3665.11,769.0,118.35,0.7419,6.03,0.4
2025-08-06 16:00:00,115108.06,3682.0,773.05,120.1,0.7409,6.01,0.3982
2025-08-06 20:00:00,115054.66,3684.14,770.14,119.36,0.7409,6.01,0.4001
2025-08-07 00:00:00,114608.45,3658.51,766.8,119.52,0.7345,5.97,0.3975
2025-08-07 04:00:00,114624.61,3691.35,768.94,119.42,0.7396,6.03,0.4013
2025-08-07 08:00:00,116463.63,3828.75,774.8,120.96,0.767,6.2,0.4152
2025-08-07 12:00:00,116770.2,3839.63,773.63,121.64,0.7607,6.2,0.4125
2025-08-07 16:00:00,117460.53,3851.75,780.31,122.02,0.7631,6.18,0.4128
2025-08-07 20:00:00,117499.31,3916.68,787.73,122.9,0.7877,6.18,0.4388
2025-08-08 00:00:00,116807.96,3935.48,786.88,121.54,0.7943,6.31,0.4592
2025-08-08 04:00:00,116671.09,3908.05,787.5,122.13,0.7994,6.27,0.4627
2025-08-08 08:00:00,116852.8,3916.14,787.12,121.67,0.8,6.29,0.4656
2025-08-08 12:00:00,115911.74,3950.89,785.0,121.35,0.7815,6.31,0.4426
2025-08-08 16:00:00,116626.85,4057.38,795.04,125.26,0.7988,6.47,0.4565
2025-08-08 20:00:00,116929.14,4008.63,794.07,123.84,0.7898,6.47,0.4495
2025-08-09 00:00:00,116487.37,4052.39,797.23,123.3,0.7969,6.45,0.448
2025-08-09 04:00:00,116613.99,4173.5,808.11,124.57,0.8069,6.64,0.4533
2025-08-09 08:00:00,117079.75,4186.78,811.69,125.05,0.8078,6.64,0.4514
2025-08-09 12:00:00,116780.44,4213.38,807.07,121.5,0.8065,6.56,0.4502
2025-08-09 16:00:00,116735.71,4255.48,804.96,121.66,0.8166,6.59,0.4503
2025-08-09 20:00:00,116469.0,4268.66,800.55,120.39,0.8023,6.55,0.4467
2025-08-10 00:00:00,118099.61,4246.1,810.88,122.63,0.8239,6.62,0.4535
2025-08-10 04:00:00,117488.98,4193.89,801.64,119.13,0.7941,6.47,0.4392
2025-08-10 08:00:00,118168.87,4179.28,800.96,122.43,0.7913,6.42,0.4381
2025-08-10 12:00:00,118970.93,4214.53,802.13,124.1,0.8035,6.53,0.4421
2025-08-10 16:00:00,118722.35,4254.54,801.52,124.89,0.8066,6.5,0.4461
2025-08-10 20:00:00,118980.47,4254.57,806.0,123.81,0.8005,6.5,0.4432
2025-08-11 00:00:00,121198.53,4303.89,819.09,126.05,0.8248,6.65,0.4523
2025-08-11 04:00:00,121551.72,4268.23,813.15,123.22,0.8093,6.48,0.4475
2025-08-11 08:00:00,120611.56,4191.36,796.56,126.63,0.7913,6.42,0.4413
2025-08-11 12:00:00,120036.48,4326.53,806.9,125.05,0.7956,6.36,0.4423
2025-08-11 16:00:00,119049.85,4258.25,805.69,121.59,0.7831,6.36,0.4339
2025-08-11 20:00:00,118808.69,4229.51,808.97,120.41,0.7746,6.17,0.4307
2025-08-12 00:00:00,119198.98,4292.78,809.33,119.76,0.7807,6.31,0.4364
2025-08-12 04:00:00,119435.1,4316.28,807.77,119.29,0.7811,6.25,0.4371
2025-08-12 08:00:00,118481.62,4285.94,803.41,119.32,0.7749,6.14,0.4364
2025-08-12 12:00:00,119639.77,4476.51,819.61,124.74,0.8139,6.47,0.4447
2025-08-12 16:00:00,119929.75,4515.76,833.03,128.83,0.8482,6.58,0.4513
2025-08-12 20:00:00,120266.64,4593.0,834.42,130.55,0.8424,6.58,0.4496
2025-08-13 00:00:00,119688.46,4649.09,835.71,131.06,0.8567,6.65,0.4476
2025-08-13 04:00:00,119627.54,4628.13,844.71,131.0,0.8591,6.58,0.447
2025-08-13 08:00:00,120747.91,4689.79,854.0,131.77,0.88,6.75,0.4548
2025-08-13 12:00:00,121250.59,4664.13,844.21,130.03,0.8736,6.67,0.447
2025-08-13 16:00:00,122297.84,4738.46,845.94,130.21,0.884,6.75,0.453
2025-08-13 20:00:00,123109.9,4750.57,845.3,130.99,0.9045,6.8,0.4523
2025-08-14 00:00:00,123496.53,4771.3,853.4,133.24,0.9832,6.83,0.4622
2025-08-14 04:00:00,121651.54,4759.88,860.41,129.42,0.9948,6.73,0.4532
2025-08-14 08:00:00,121057.48,4709.34,857.8,127.52,0.9635,6.56,0.4413
2025-08-14 12:00:00,118726.16,4632.94,844.71,123.11,0.9264,6.36,0.4247
2025-08-14 16:00:00,118133.27,4541.27,836.11,121.77,0.9005,6.26,0.4238
2025-08-14 20:00:00,118094.4,4551.71,838.43,121.19,0.9274,6.23,0.4235
2025-08-15 00:00:00,117958.57,4624.44,847.03,122.79,0.93,6.29,0.4297
2025-08-15 04:00:00,118610.01,4638.16,848.57,121.06,0.9498,6.33,0.4295
2025-08-15 08:00:00,118999.99,4642.23,842.95,121.19,0.9456,6.25,0.4272
2025-08-15 12:00:00,117140.88,4428.05,817.36,117.42,0.9239,6.03,0.4154
2025-08-15 16:00:00,117019.54,4385.04,820.48,117.88,0.9283,6.04,0.4229
2025-08-15 20:00:00,117335.65,4443.02,827.19,118.91,0.9424,6.19,0.4292
2025-08-16 00:00:00,117555.37,4427.2,833.29,119.92,0.9561,6.2,0.4294
2025-08-16 04:00:00,117685.5,4456.61,836.65,118.82,0.962,6.26,0.4283
2025-08-16 08:00:00,117325.72,4388.91,826.48,117.28,0.9022,6.26,0.4245
2025-08-16 12:00:00,117754.07,4395.02,832.0,118.76,0.9108,6.31,0.425
2025-08-16 16:00:00,117789.44,4424.23,835.92,120.13,0.919,6.31,0.427
2025-08-16 20:00:00,117385.76,4422.85,838.5,120.95,0.9187,6.27,0.4263
2025-08-17 00:00:00,117777.26,4453.34,845.0,120.8,0.9392,6.38,0.429
2025-08-17 04:00:00,118004.43,4466.69,854.61,123.11,0.9595,6.36,0.4287
2025-08-17 08:00:00,118248.02,4548.51,861.78,122.27,0.9706,6.39,0.4316
2025-08-17 12:00:00,118250.0,4561.15,858.0,122.3,0.9743,6.43,0.4318
2025-08-17 16:00:00,117577.26,4459.06,852.3,120.78,0.9515,6.36,0.424
2025-08-17 20:00:00,117444.35,4472.92,855.98,120.74,0.9614,6.36,0.425
2025-08-18 00:00:00,115340.41,4322.55,834.47,116.61,0.9222,6.04,0.4079
2025-08-18 04:00:00,115467.27,4252.68,829.22,116.07,0.9193,6.03,0.4084
2025-08-18 08:00:00,115340.79,4269.69,832.39,116.49,0.9,6.04,0.4047
2025-08-18 12:00:00,116179.13,4331.05,840.82,118.13,0.9157,6.05,0.4109
2025-08-18 16:00:00,116597.75,4360.02,846.6,117.9,0.9183,6.15,0.4143
2025-08-18 20:00:00,116540.82,4313.96,846.73,117.7,0.9231,6.14,0.4137
2025-08-19 00:00:00,115196.62,4223.98,844.91,115.23,0.9033,6.03,0.4056
2025-08-19 04:00:00,115023.38,4237.09,837.06,114.97,0.9288,6.0,0.4031
2025-08-19 08:00:00,115735.71,4301.75,846.95,116.15,0.9306,6.08,0.4075
2025-08-19 12:00:00,114137.27,4202.1,830.89,114.22,0.8736,5.97,0.3977
2025-08-19 16:00:00,113192.19,4140.0,829.36,113.32,0.8531,5.92,0.3958
2025-08-19 20:00:00,113000.0,4085.11,828.02,112.67,0.8444,5.86,0.3904
2025-08-20 00:00:00,113428.43,4142.41,833.61,113.77,0.8492,5.92,0.3962
2025-08-20 04:00:00,113535.68,4183.95,832.54,114.22,0.8483,5.97,0.3965
2025-08-20 08:00:00,113760.82,4188.27,831.41,114.22,0.8483,6.42,0.3976
2025-08-20 12:00:00,113708.94,4256.94,834.02,115.0,0.8704,6.32,0.3997
2025-08-20 16:00:00,114394.24,4347.1,862.66,116.8,0.8886,6.28,0.4079
2025-08-20 20:00:00,114647.28,4338.38,867.82,116.48,0.8793,6.3,0.405
2025-08-21 00:00:00,114005.77,4294.76,866.68,116.45,0.8852,6.66,0.4016
2025-08-21 04:00:00,113979.87,4305.77,863.41,116.04,0.8729,6.77,0.4004
2025-08-21 08:00:00,113172.73,4279.12,849.31,114.62,0.8674,6.69,0.3954
2025-08-21 12:00:00,112762.65,4250.82,843.75,114.12,0.8582,6.81,0.3938
2025-08-21 16:00:00,112389.0,4229.74,835.41,114.67,0.8527,6.81,0.3924
2025-08-21 20:00:00,112356.62,4231.45,838.4,114.67,0.8498,6.69,0.3897
2025-08-22 00:00:00,112856.79,4283.07,847.54,115.54,0.8483,6.53,0.3897
2025-08-22 04:00:00,113337.39,4337.05,849.55,116.37,0.8592,6.55,0.3941
2025-08-22 08:00:00,112525.78,4276.93,850.18,114.5,0.8345,6.53,0.3858
2025-08-22 12:00:00,116420.0,4618.43,879.0,119.76,0.9058,6.95,0.417
2025-08-22 16:00:00,116630.04,4853.67,895.41,122.67,0.935,7.14,0.4251
2025-08-22 20:00:00,116924.55,4834.18,899.0,122.82,0.9305,7.03,0.4243
2025-08-23 00:00:00,115804.56,4702.7,881.66,120.14,0.9034,7.36,0.4105
2025-08-23 04:00:00,115820.95,4717.68,887.35,122.47,0.9253,7.19,0.4199
2025-08-23 08:00:00,115752.04,4695.07,886.77,121.19,0.9165,7.18,0.4118
2025-08-23 12:00:00,115481.27,4767.15,891.11,120.65,0.9168,7.1,0.4118
2025-08-23 16:00:00,115250.19,4764.88,884.0,121.14,0.9156,7.11,0.4162
2025-08-23 20:00:00,115500.01,4779.79,882.1,121.16,0.9125,7.19,0.417
2025-08-24 00:00:00,114700.68,4791.25,876.71,120.63,0.9169,7.07,0.4141
2025-08-24 04:00:00,115107.3,4756.94,871.45,119.67,0.9066,6.92,0.409
2025-08-24 08:00:00,114665.37,4750.33,864.54,118.35,0.8935,7.36,0.4051
2025-08-24 12:00:00,114647.49,4796.84,864.73,119.29,0.8976,7.49,0.4087
2025-08-24 16:00:00,112499.99,4810.1,862.69,120.7,0.9245,8.03,0.4087
2025-08-24 20:00:00,113400.01,4789.5,877.63,118.35,0.9094,7.75,0.4079
2025-08-25 00:00:00,112785.28,4740.0,876.14,117.42,0.9188,8.17,0.4073
2025-08-25 04:00:00,111754.08,4603.64,858.08,112.5,0.8728,7.75,0.3936
2025-08-25 08:00:00,111199.99,4598.6,853.35,111.44,0.8659,7.86,0.393
2025-08-25 12:00:00,112160.01,4610.0,867.55,111.84,0.8676,7.45,0.394
2025-08-25 16:00:00,110679.56,4420.0,853.94,109.25,0.8503,7.37,0.3857
2025-08-25 20:00:00,110393.58,4391.05,838.21,109.45,0.8364,7.25,0.3843
2025-08-26 00:00:00,109575.94,4411.14,843.01,110.03,0.8352,6.97,0.3874
2025-08-26 04:00:00,110390.36,4422.9,841.22,110.66,0.8423,6.97,0.3869
2025-08-26 08:00:00,109895.16,4424.69,841.59,110.23,0.8398,6.94,0.3866
2025-08-26 12:00:00,109624.89,4520.76,849.95,112.19,0.849,7.08,0.3906
2025-08-26 16:00:00,111193.95,4594.63,860.0,114.59,0.8742,7.08,0.3983
2025-08-26 20:00:00,111761.32,4607.01,862.9,113.92,0.8659,6.94,0.3944
2025-08-27 00:00:00,111263.42,4619.82,865.68,114.06,0.8698,6.95,0.3895
2025-08-27 04:00:00,111003.16,4571.31,856.31,112.76,0.8573,6.92,0.384
2025-08-27 08:00:00,111072.94,4607.26,861.05,113.24,0.8659,6.97,0.3843
2025-08-27 12:00:00,112022.8,4657.34,865.04,114.16,0.8722,7.19,0.3873
2025-08-27 16:00:00,112247.48,4572.13,864.12,113.32,0.865,6.98,0.3823
2025-08-27 20:00:00,111486.86,4509.11,858.12,112.16,0.8496,7.04,0.3801
2025-08-28 00:00:00,111975.7,4546.86,864.56,112.69,0.8574,7.0,0.381
2025-08-28 04:00:00,112930.54,4591.28,869.84,113.69,0.8706,7.08,0.3825
2025-08-28 08:00:00,113133.07,4586.18,873.61,113.3,0.8656,7.08,0.3833
2025-08-28 12:00:00,112443.66,4493.63,872.25,112.37,0.8549,7.08,0.3799
2025-08-28 16:00:00,112257.99,4440.16,868.72,111.96,0.8437,6.93,0.3748
2025-08-28 20:00:00,112585.59,4512.09,872.08,113.66,0.8584,7.14,0.3821
2025-08-29 00:00:00,111928.18,4492.07,871.76,113.33,0.8547,7.14,0.3749
2025-08-29 04:00:00,110257.63,4377.33,856.66,110.48,0.8298,6.74,0.3648
2025-08-29 08:00:00,110164.33,4342.38,854.27,109.81,0.8228,6.79,0.363
2025-08-29 12:00:00,108300.0,4312.14,860.36,110.17,0.8255,6.69,0.3601
2025-08-29 16:00:00,108568.27,4347.84,856.64,109.92,0.8225,6.6,0.3593
2025-08-29 20:00:00,108401.64,4360.99,862.49,110.16,0.8271,6.65,0.3615
2025-08-30 00:00:00,108170.91,4359.73,861.78,110.62,0.8352,6.86,0.359
2025-08-30 04:00:00,108547.74,4399.04,861.23,110.39,0.8359,6.92,0.3603
2025-08-30 08:00:00,108698.64,4388.0,861.99,110.25,0.8258,6.92,0.3575
2025-08-30 12:00:00,108860.36,4375.9,859.22,110.62,0.8226,6.92,0.3553
2025-08-30 16:00:00,108921.64,4352.1,856.76,110.23,0.8195,6.86,0.3599
2025-08-30 20:00:00,108569.75,4374.56,862.62,110.77,0.8217,6.92,0.3602
2025-08-31 00:00:00,109155.73,4486.79,863.49,111.67,0.8359,6.92,0.3638
2025-08-31 04:00:00,108660.63,4451.64,858.77,111.23,0.8276,6.86,0.359
2025-08-31 08:00:00,108558.07,4474.21,859.77,111.29,0.8225,6.81,0.3578
2025-08-31 12:00:00,108846.88,4480.0,861.57,110.62,0.8233,6.68,0.3588
2025-08-31 16:00:00,108865.76,4459.54,865.84,109.83,0.8249,6.58,0.3559
2025-08-31 20:00:00,108432.11,4394.22,858.59,109.18,0.811,6.69,0.3529
2025-09-01 00:00:00,107382.91,4386.63,855.64,108.07,0.8089,6.51,0.348
2025-09-01 04:00:00,109350.0,4459.55,862.74,110.28,0.8353,6.58,0.358
2025-09-01 08:00:00,108467.34,4401.81,853.5,109.26,0.8186,6.58,0.3556
2025-09-01 12:00:00,108861.57,4364.16,845.88,109.36,0.8111,6.49,0.3525
2025-09-01 16:00:00,109026.01,4369.99,848.66,109.74,0.812,6.45,0.3552
2025-09-01 20:00:00,109061.86,4306.17,846.46,108.73,0.7977,6.42,0.3559
2025-09-02 00:00:00,110148.95,4377.55,850.78,110.46,0.8177,6.58,0.3607
2025-09-02 04:00:00,110050.35,4381.62,855.3,110.65,0.8167,6.58,0.361
2025-09-02 08:00:00,109682.95,4356.9,848.0,110.69,0.8167,6.57,0.3622
2025-09-02 12:00:00,110609.34,4295.97,844.4,109.85,0.8095,6.42,0.3583
2025-09-02 16:00:00,110810.35,4268.33,850.97,109.37,0.8201,6.42,0.3609
2025-09-02 20:00:00,111276.18,4332.63,849.89,111.89,0.8312,6.55,0.3674
2025-09-03 00:00:00,110979.04,4331.56,852.11,111.18,0.8321,6.49,0.3635
2025-09-03 04:00:00,111054.14,4315.91,853.79,111.54,0.8294,6.48,0.3612
2025-09-03 08:00:00,111313.07,4372.02,852.35,112.01,0.8331,6.58,0.365
2025-09-03 12:00:00,111981.11,4470.81,858.21,112.44,0.8412,6.64,0.3661
2025-09-03 16:00:00,112096.03,4472.11,856.17,112.33,0.8417,6.64,0.3631
2025-09-03 20:00:00,111960.28,4455.18,855.77,112.67,0.8378,6.55,0.362
2025-09-04 00:00:00,111134.87,4396.7,849.81,111.35,0.825,6.5,0.3601
2025-09-04 04:00:00,110607.43,4379.92,848.49,111.43,0.8152,6.42,0.3591
2025-09-04 08:00:00,111034.32,4415.14,848.2,111.5,0.8183,6.47,0.3595
2025-09-04 12:00:00,109597.62,4305.0,842.48,109.78,0.8076,6.42,0.355
2025-09-04 16:00:00,109776.54,4274.41,844.7,109.87,0.8053,6.36,0.3525
2025-09-04 20:00:00,110609.51,4306.98,845.19,111.18,0.8093,6.42,0.3527
2025-09-05 00:00:00,111250.0,4330.0,846.15,111.1,0.8167,6.47,0.3548
2025-09-05 04:00:00,112938.71,4414.55,850.62,113.1,0.8284,6.58,0.364
2025-09-05 08:00:00,112342.8,4414.65,850.94,112.87,0.831,6.54,0.362
2025-09-05 12:00:00,110983.37,4293.7,847.31,112.69,0.8257,6.42,0.3592
2025-09-05 16:00:00,111224.71,4319.96,849.93,112.51,0.8346,6.47,0.3592
2025-09-05 20:00:00,110576.38,4308.29,851.08,112.07,0.8311,6.54,0.3603
2025-09-06 00:00:00,111211.34,4320.15,858.53,112.66,0.834,6.55,0.3607
2025-09-06 04:00:00,110846.86,4309.14,859.44,111.41,0.8253,6.55,0.3572
2025-09-06 08:00:00,110861.76,4296.14,859.07,111.45,0.8224,6.42,0.3566
2025-09-06 12:00:00,110563.83,4270.0,858.21,111.7,0.8237,6.47,0.3577
2025-09-06 16:00:00,110174.57,4256.72,858.34,112.05,0.8154,6.47,0.3538
2025-09-06 20:00:00,110129.22,4277.15,861.82,111.63,0.8177,6.42,0.3564
2025-09-07 00:00:00,110681.21,4301.25,865.32,112.58,0.8273,6.55,0.3581
2025-09-07 04:00:00,110558.1,4301.34,867.36,113.92,0.8272,6.58,0.3565
2025-09-07 08:00:00,111312.76,4311.97,872.59,114.19,0.833,6.55,0.3582
2025-09-07 12:00:00,111171.74,4302.18,873.6,114.73,0.8344,6.55,0.3636
2025-09-07 16:00:00,111293.6,4294.69,873.45,114.55,0.8282,6.66,0.3593
2025-09-07 20:00:00,111489.92,4315.98,879.54,115.1,0.8375,6.66,0.3621
2025-09-08 00:00:00,111026.21,4311.85,879.38,114.67,0.8437,6.69,0.365
2025-09-08 04:00:00,111215.15,4291.98,875.15,112.87,0.8439,6.65,0.3638
2025-09-08 08:00:00,111790.54,4324.65,879.14,113.18,0.8525,6.7,0.3683
2025-09-08 12:00:00,112333.81,4364.84,881.94,113.32,0.8616,6.71,0.3794
2025-09-08 16:00:00,111997.71,4294.96,877.23,112.38,0.8615,6.65,0.3742
2025-09-08 20:00:00,111951.09,4311.63,878.33,112.31,0.8624,6.69,0.3781
2025-09-09 00:00:00,111359.5,4312.11,873.19,111.96,0.8668,6.47,0.3721
2025-09-09 04:00:00,113000.0,4358.13,882.46,114.08,0.8878,6.74,0.3834
2025-09-09 08:00:00,112525.25,4345.34,880.9,113.84,0.8856,6.71,0.3824
2025-09-09 12:00:00,111090.9,4288.0,873.45,111.43,0.8566,6.58,0.3717
2025-09-09 16:00:00,111385.06,4294.57,876.7,112.05,0.8633,6.56,0.3728
2025-09-09 20:00:00,111584.15,4317.52,877.77,111.94,0.8653,6.54,0.3723
2025-09-10 00:00:00,111435.0,4320.12,879.44,113.09,0.8761,6.57,0.3751
2025-09-10 04:00:00,112022.53,4328.55,884.76,113.21,0.8797,6.58,0.3755
2025-09-10 08:00:00,112149.97,4333.18,884.98,113.15,0.874,6.59,0.377
2025-09-10 12:00:00,113562.46,4406.48,894.98,114.14,0.8886,6.64,0.3832
2025-09-10 16:00:00,113533.38,4325.21,895.12,115.51,0.8782,6.58,0.38
2025-09-10 20:00:00,113996.01,4353.48,893.31,117.59,0.8843,6.65,0.383
2025-09-11 00:00:00,114132.23,4404.12,895.14,116.49,0.8935,6.66,0.3889
2025-09-11 04:00:00,114060.99,4445.48,896.65,116.96,0.887,6.66,0.389
2025-09-11 08:00:00,114218.33,4437.95,899.11,116.74,0.8846,6.67,0.3897
2025-09-11 12:00:00,114462.93,4409.69,892.46,114.06,0.8773,6.63,0.3858
2025-09-11 16:00:00,114516.33,4428.06,893.94,115.19,0.8821,6.63,0.3906
2025-09-11 20:00:00,115410.52,4464.78,902.0,115.72,0.8928,6.69,0.396
2025-09-12 00:00:00,115114.78,4503.68,904.58,115.58,0.9,6.69,0.3934
2025-09-12 04:00:00,115150.01,4522.92,904.0,115.93,0.8997,6.69,0.3969
2025-09-12 08:00:00,114937.83,4521.13,903.93,115.58,0.8894,6.69,0.393
2025-09-12 12:00:00,115233.03,4544.27,907.74,116.49,0.8923,6.48,0.3916
2025-09-12 16:00:00,116666.4,4650.0,924.0,117.46,0.9071,6.78,0.3997
2025-09-12 20:00:00,116186.2,4695.7,922.47,118.11,0.9168,6.72,0.4034
2025-09-13 00:00:00,116035.32,4742.39,928.18,118.3,0.9295,6.73,0.4063
2025-09-13 04:00:00,115818.3,4710.0,925.14,118.62,0.9255,6.73,0.4045
2025-09-13 08:00:00,116069.38,4722.59,940.85,119.95,0.949,6.73,0.411
2025-09-13 12:00:00,115909.28,4657.2,937.22,118.82,0.9396,6.73,0.4067
2025-09-13 16:00:00,115722.64,4628.45,930.86,119.55,0.9272,6.73,0.4029
2025-09-13 20:00:00,115968.46,4647.46,932.95,119.49,0.9309,6.93,0.4051
2025-09-14 00:00:00,115585.55,4663.06,932.64,116.57,0.9188,6.75,0.3975
2025-09-14 04:00:00,115808.16,4651.28,939.36,116.52,0.9136,6.74,0.399
2025-09-14 08:00:00,115660.01,4629.92,932.0,115.58,0.9034,6.74,0.3924
2025-09-14 12:00:00,115200.01,4586.31,925.81,114.98,0.8861,6.71,0.3855
2025-09-14 16:00:00,115358.04,4615.9,928.39,115.55,0.8883,6.71,0.3888
2025-09-14 20:00:00,115555.39,4606.71,925.55,115.12,0.8885,6.71,0.3892
2025-09-15 00:00:00,115601.81,4623.78,931.43,115.73,0.8937,6.73,0.3922
2025-09-15 04:00:00,116070.42,4607.45,923.46,115.02,0.8781,6.66,0.3848
2025-09-15 08:00:00,115138.37,4537.39,921.03,113.85,0.8635,6.53,0.3799
2025-09-15 12:00:00,114787.25,4506.46,912.97,113.18,0.8588,6.43,0.376
2025-09-15 16:00:00,115582.03,4480.84,919.55,112.99,0.8607,6.33,0.377
2025-09-15 20:00:00,115259.04,4520.64,918.38,113.75,0.864,6.53,0.3807
2025-09-16 00:00:00,115378.81,4518.84,917.48,112.72,0.8601,6.47,0.3779
2025-09-16 04:00:00,115999.89,4508.93,930.93,115.07,0.865,6.53,0.379
2025-09-16 08:00:00,115514.78,4503.29,927.64,114.56,0.8708,6.58,0.3869
2025-09-16 12:00:00,115800.02,4465.12,936.42,114.96,0.8693,6.58,0.3863
2025-09-16 16:00:00,116694.32,4479.19,953.72,114.95,0.8744,6.64,0.3855
2025-09-16 20:00:00,116860.6,4504.09,955.98,114.77,0.8801,6.68,0.3859
2025-09-17 00:00:00,115826.38,4498.84,958.53,114.7,0.8735,6.66,0.3816
2025-09-17 04:00:00,117100.13,4534.84,955.08,115.45,0.8817,6.65,0.3877
2025-09-17 08:00:00,116455.42,4491.84,954.07,114.3,0.8727,6.58,0.3856
2025-09-17 12:00:00,115596.44,4479.75,951.82,114.04,0.8697,6.53,0.3854
2025-09-17 16:00:00,115589.47,4521.1,957.54,114.84,0.8833,6.64,0.3903
2025-09-17 20:00:00,116571.74,4588.67,990.45,117.09,0.9116,6.77,0.3947
2025-09-18 00:00:00,117503.59,4607.39,993.79,117.63,0.9141,6.83,0.4
2025-09-18 04:00:00,117195.28,4580.03,989.25,115.58,0.9123,6.74,0.3972
2025-09-18 08:00:00,116934.32,4573.64,993.1,115.66,0.9136,6.74,0.3994
2025-09-18 12:00:00,117676.94,4590.08,988.73,117.14,0.9256,6.8,0.4012
2025-09-18 16:00:00,117511.78,4598.43,987.2,118.5,0.9313,6.82,0.4006
2025-09-18 20:00:00,116906.28,4589.13,980.6,118.17,0.9239,6.79,0.3964
